# EoS grid of quantities for by Rho/mu_e and T 
# Number of x1 points =171
# Number of x2 points =71
# Rho/mu_e  T  F  dFdrho  dFdT  d2FdRho2  d2FdT2   d2FdRhodT
4.7	4	1.99835e+16	2.59745e+11	-10671.9	-1.88116e+06	-1.06719	0.133329	-4.40411e-06	1.34392e-05	-3.52221e-10
4.8	4	2.32115e+16	2.38801e+11	-9245.11	-1.39026e+06	-0.924511	0.0908993	-2.39152e-06	9.10234e-06	1.73694e-10
4.9	4	2.69456e+16	2.19312e+11	-8020.34	-1.02774e+06	-0.802035	0.0619857	-1.30339e-06	6.14907e-06	-1.68128e-10
5	4	3.12603e+16	2.01173e+11	-6968.76	-759902	-0.696876	0.0422809	-7.23714e-07	4.37877e-06	-1.01802e-09
5.1	4	3.62396e+16	1.84287e+11	-6065.59	-561914	-0.606559	0.0288506	-3.87933e-07	2.86279e-06	-7.0669e-11
5.2	4	4.19777e+16	1.68568e+11	-5289.57	-415491	-0.528957	0.0196954	-2.06218e-07	1.961e-06	9.93208e-11
5.3	4	4.85799e+16	1.53937e+11	-4622.46	-307151	-0.462246	0.0134532	-1.10974e-07	1.35277e-06	-5.75296e-12
5.4	4	5.61633e+16	1.40323e+11	-4048.6	-226960	-0.404861	0.00919602	-6.11594e-08	8.92214e-07	1.14362e-11
5.5	4	6.48572e+16	1.27663e+11	-3554.56	-167586	-0.355456	0.00629154	-3.18524e-08	6.06726e-07	2.86273e-12
5.6	4	7.48042e+16	1.159e+11	-3128.83	-123621	-0.312884	0.00430908	-2.35909e-08	5.37839e-07	-2.6205e-10
5.7	4	8.61599e+16	1.04983e+11	-2761.52	-91068.2	-0.276154	0.0029551	-9.78217e-09	2.69543e-07	7.61253e-12
5.8	4	9.90935e+16	9.48662e+10	-2444.17	-66975.2	-0.244417	0.00202966	-4.12547e-09	2.95588e-07	-6.72037e-11
5.9	4	1.13788e+17	8.55088e+10	-2169.54	-49156.3	-0.216954	0.00139654	-2.64918e-09	1.33753e-07	-1.38582e-11
6	4	1.30441e+17	7.68726e+10	-1931.41	-35992.2	-0.193139	0.00096287	-2.05112e-09	1.12048e-07	6.59882e-11
6.1	4	1.49262e+17	6.89224e+10	-1724.47	-26281.8	-0.172447	0.000665419	-7.54934e-10	4.82836e-08	-1.47327e-12
6.2	4	1.70476e+17	6.16246e+10	-1544.21	-19133.3	-0.154421	0.000461034	-5.99788e-10	5.9273e-08	-2.87264e-13
6.3	4	1.94322e+17	5.49469e+10	-1386.8	-13883.4	-0.138676	0.000320337	-4.08484e-09	0	8.20416e-11
6.4	4	2.2105e+17	4.88572e+10	-1248.87	-10038.8	-0.124886	0.000223259	-1.58906e-10	1.0392e-08	2.76972e-13
6.5	4	2.50929e+17	4.33237e+10	-1127.61	-7232.37	-0.112763	0.000156086	-3.72228e-11	-1.97711e-08	1.65211e-12
6.6	4	2.84238e+17	3.83141e+10	-1020.8	-5191.02	-0.102082	0.000109507	-3.20121e-11	8.42676e-09	-4.90922e-14
6.7	4	3.21273e+17	3.37958e+10	-926.282	-3711.77	-0.0926333	7.70884e-05	-1.04946e-10	1.13245e-08	4.89398e-14
6.8	4	3.62347e+17	2.97361e+10	-842.345	-2644.08	-0.0842293	5.44401e-05	-2.80776e-11	2.0891e-08	9.5829e-14
